"","Treatuntreat_EP","Kingdom","Phylum","Class","Order","Family","Genus","Species","Raw_Abundance","Prevalence","Relative_Abundance","Percentage"
"164","Untreated","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Geoglossum","Geoglossum_nigritum",185,3,0.0131561502663932,0.0292358894808737
"165","Untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_candidissima",496,3,0.0131192831047584,0.0291539624550187
"166","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_teraturgus",301,4,0.0130542016483064,0.0290093369962364
"167","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_pseudodestricta",221,4,0.0127390815265393,0.0283090700589762
"168","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_armeniaca",265,3,0.0127294545130247,0.0282876766956105
"169","Untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Nigrogranaceae","Nigrograna","Nigrograna_obliqua",192,10,0.0126428996546021,0.0280953325657825
"170","Untreated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Byssocorticiaceae","Athelopsis","Athelopsis_lembospora",263,7,0.0123578650460043,0.0274619223244541
"171","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_petiginosa",318,4,0.0119961683319082,0.0266581518486849
"172","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_lanatopurpurea",140,1,0.011604774535809,0.0257883878573534
"173","Untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Boletus","Boletus_fibrillosus",233,1,0.0114699222211283,0.0254887160469518
"174","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_nitidiuscula",161,2,0.0113101486073089,0.0251336635717975
"175","Untreated","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Gibellulopsis","Gibellulopsis_nigrescens",192,5,0.0112082644874754,0.0249072544166121
"176","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Cyathicula","Cyathicula_amenti",161,9,0.0111817194123046,0.0248482653606768
"177","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Mollisiaceae","Mollisia","Mollisia_novobrunsvicensis",282,10,0.0110246884811311,0.0244993077358469
"178","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Vibrisseaceae","Srinivasanomyces","Srinivasanomyces_kangrensis",189,9,0.0108171983212518,0.0240382184916707
"179","Untreated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Trichomonascaceae","Sugiyamaella","Sugiyamaella_paludigena",288,5,0.0107156735051484,0.0238126077892187
"180","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_viridiflavus",296,6,0.0105850079283926,0.0235222398408725
"181","Untreated","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidaceae","Rhizophlyctis","Rhizophlyctis_rosea",157,8,0.0102788132751401,0.0228418072780892
"182","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Ramariopsis","Ramariopsis_flavescens",211,4,0.0102278141921052,0.0227284759824559
"183","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_bainieri",179,3,0.0101139336190622,0.0224754080423604
"184","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_russulaespermus",170,7,0.00965438856604368,0.0214541968134304
"185","Untreated","Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium","Aureobasidium_pullulans",186,13,0.00960216328318975,0.0213381406293106
"186","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_minima",240,2,0.00958736518379907,0.0213052559639979
"187","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_pakistaniensis",115,1,0.00953249336870027,0.0211833185971117
"188","Untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Amorosiaceae","Angustimassarina","Angustimassarina_acerina",265,3,0.00950874747852908,0.0211305499522868
"189","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Chalara","Chalara_piceae-abietis",188,7,0.00932830988256327,0.0207295775168073
"190","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_picrosma",151,2,0.00902779481378202,0.0200617662528489
"191","Untreated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cryptococcaceae","Cryptococcus","Cryptococcus_ramirezgomezianus",286,7,0.0089337269032343,0.0198527264516318
"192","Untreated","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Dissoconiaceae","Ramichloridium","Ramichloridium_anceps",133,5,0.00888268575462059,0.0197393016769346
"193","Untreated","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Operculomyces","Operculomyces_laminatus",257,3,0.00884859745637321,0.0196635499030516
"194","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_byssisedum",54,2,0.00860961089774978,0.0191324686616662
"195","Untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_chrysorrheus",152,4,0.0085155677526353,0.0189234838947451
"196","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","Clavulinopsis_helvola",355,3,0.00829727307585067,0.0184383846130015
"197","Untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Leucogaster","Leucogaster_rubescens",213,2,0.00829392256024318,0.0184309390227626
"198","Untreated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcoscyphaceae","Sarcoscypha","Sarcoscypha_coccinea",189,2,0.0082135343570917,0.0182522985713149
"199","Untreated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium_tricinctum",334,2,0.00816358460178375,0.018141299115075
"200","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","Psathyrella_quercicola",178,1,0.00806670896401704,0.0179260199200379
"201","Untreated","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea","Helicogloea_exigua",143,5,0.00794758347485925,0.0176612966107983
"202","Untreated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae","Plectania","Plectania_rhytidia",166,10,0.00793025303631782,0.0176227845251507
"203","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Fayodia","Fayodia_gracilipes",200,8,0.00790490416868109,0.0175664537081802
"204","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Clitopilus","Clitopilus_baronii",138,7,0.0077374102558403,0.0171942450129784
"205","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Microbotryomycetes_fam_Incertae_sedis","Curvibasidium","Curvibasidium_cygneicollum",170,9,0.00761781182720439,0.0169284707271209
"206","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_abjecta",184,2,0.00758800563307794,0.0168622347401732
"207","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","Mycena_pura",160,9,0.00750960640160965,0.0166880142257992
"208","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_elongatula",134,5,0.00748916946687259,0.0166425988152724
"209","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus_exilis",151,12,0.00746452191728362,0.0165878264828525
"210","Untreated","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","Geminibasidium_donianum",248,1,0.00730249403727805,0.0162277645272846
"211","Untreated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Botryobasidiaceae","Botryobasidium","Botryobasidium_conspersum",131,4,0.00725052386504122,0.0161122752556472
"212","Untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_ellisii",215,4,0.00720406773378947,0.016009039408421
"213","Untreated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia","Capronia_pulcherrima",105,2,0.00675316592438898,0.0150070353875311
"214","Untreated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Clavulina","Clavulina_rugosa",83,1,0.00657425742574257,0.0146094609460946
"215","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","Mycena_alphitophora",150,1,0.00633713561470215,0.014082523588227
"216","Untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Leucogaster","Leucogaster_citrinus",177,8,0.0061584163794308,0.0136853697320685
"217","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_fuscidula",154,6,0.00611961774426263,0.0135991505428058
"218","Untreated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","Serendipita_occidentalis",46,1,0.0061178348184599,0.0135951884854664
"219","Untreated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gautieriaceae","Gautieria","Gautieria_monticola",202,3,0.00603681410971025,0.0134151424660228
"220","Untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_bryophila",102,7,0.00582527085282709,0.0129450463396158
"221","Untreated","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Auxarthron","Auxarthron_alboluteum",116,4,0.00576461262815282,0.012810250284784
"222","Untreated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Cantharellaceae","Craterellus","Craterellus_calicornucopioides",110,3,0.00571216536979006,0.0126937008217557
"223","Untreated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_longicatenatum",96,4,0.00570864081560925,0.0126858684791317
"224","Untreated","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Apiotrichum","Apiotrichum_wieringae",109,3,0.00561197144086252,0.0124710476463612
"225","Untreated","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetaceae","Archaeorhizomyces","Archaeorhizomyces_finlayi",72,2,0.00552031647148314,0.0122673699366292
"226","Untreated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_catalonicum",151,3,0.00547828615876353,0.0121739692416967
"227","Untreated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Ramaria","Ramaria_conjunctipes",67,1,0.00536643972767321,0.0119254216170516
"228","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","Clavulinopsis_trigonospora",118,1,0.0053475935828877,0.011883541295306
"229","Untreated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Penicillaginaceae","Penicillago","Penicillago_nodositata",120,2,0.00534185091259397,0.0118707798057644
"230","Untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Neopyrenochaetaceae","Neopyrenochaeta","Neopyrenochaeta_acicola",79,2,0.00533802395090245,0.0118622754464499
"231","Untreated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Sympodiella","Sympodiella_quercina",96,3,0.0052266857722796,0.0116148572717325
"232","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hamatocanthoscyphaceae","Xenopolyscytalum","Xenopolyscytalum_pinea",68,3,0.0051936605553059,0.0115414679006798
"233","Untreated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Ramaria","Ramaria_fennica",138,3,0.00518356609052167,0.0115190357567148
"234","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","Clavulinopsis_luteoalba",90,2,0.00516886780376954,0.0114863728972656
"235","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_flammeotinctoides",77,2,0.00513482960026009,0.0114107324450224
"236","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Ampulloclitocybe","Ampulloclitocybe_avellaneialba",141,5,0.00508072960600323,0.0112905102355627
"237","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","Lepiota_roseilivida",112,3,0.00507028593135484,0.0112673020696774
"238","Untreated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Sebacina_incrustans",197,2,0.00506660450034228,0.0112591211118717
"239","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Tricholoma","Tricholoma_scalpturatum",220,1,0.00499568554430265,0.0111015234317837
"240","Untreated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Pachyphlodes","Pachyphlodes_thysellii",107,2,0.00497801837090171,0.0110622630464483
"241","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inosperma","Inosperma_acutofulvum",70,2,0.00486401428516255,0.0108089206336946
"242","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","Lepiota_helveola",97,2,0.00484689067237123,0.010770868160825
"243","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Rhodocybe","Rhodocybe_griseonigrella",131,5,0.00476857149801342,0.0105968255511409
"244","Untreated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Cladophialophora_tumbae",68,3,0.00474982629430115,0.0105551695428915
"245","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_mixtilis",77,1,0.00473292765382015,0.0105176170084892
"246","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporobolomyces","Sporobolomyces_johnsonii",106,5,0.00469275513139135,0.0104283447364252
"247","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_paraensis",231,2,0.00465246863642926,0.010338819192065
"248","Untreated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Dissophora","Dissophora_globulifera",117,7,0.00460290918231116,0.0102286870718026
"249","Untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Tylopilus","Tylopilus_porphyrosporus",70,1,0.00455551216972537,0.0101233603771675
"250","Untreated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_granulatum",51,1,0.00448706669012845,0.00997125931139656
"251","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Ramariopsis","Ramariopsis_crocea",100,6,0.00437271449939507,0.00971714333198904
"252","Untreated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces","Talaromyces_minioluteus",62,4,0.00429365605372109,0.00954145789715799
"253","Untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletales_fam_Incertae_sedis","Chalciporus","Chalciporus_piperatoides",66,3,0.00409682304636448,0.00910405121414329
"254","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Slooffia","Slooffia_tsugae",86,2,0.00409043281090926,0.00908985069090947
"255","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrocybe","Hygrocybe_laetissima",172,1,0.00400391079659202,0.00889757954798227
"256","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Crepidotus","Crepidotus_applanatus",92,7,0.00388004163053811,0.00862231473452914
"257","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Leotiaceae","Leotia","Leotia_lubrica",87,3,0.00383960498047285,0.00853245551216188
"258","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_oetziana",58,3,0.00379707082381156,0.00843793516402569
"259","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Gelatinodiscaceae","Neobulgaria","Neobulgaria_koningiana",43,1,0.00378321309167693,0.00840714020372652
"260","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_sindonia",58,1,0.00377456722634388,0.00838792716965306
"261","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Hypholoma","Hypholoma_capnoides",65,10,0.00376600188592567,0.00836889307983482
"262","Untreated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Sebacina_confusa",96,2,0.00374713287503497,0.00832696194452216
"263","Untreated","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Hysterangiaceae","Hysterangium","Hysterangium_crassirhachis",119,8,0.00371128092014422,0.00824729093365381
"264","Untreated","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Mucoraceae","Mucor","Mucor_mucedo",42,1,0.00369523139187049,0.00821162531526776
